filename,class,is_atypical,is_augmented,augmentation_type,split
TUPAC16_5416_aug3.png,Atypical,True,True,3,Training
3025_aug4.png,Atypical,True,True,4,Training
11567_aug3.png,Atypical,True,True,3,Training
6926_aug4.png,Atypical,True,True,4,Training
TUPAC16_1369_aug3.png,Atypical,True,True,3,Training
6926_aug1.png,Atypical,True,True,1,Training
7787_aug1.png,Atypical,True,True,1,Training
4531_aug4.png,Atypical,True,True,4,Training
7484_aug1.png,Atypical,True,True,1,Training
7691_aug1.png,Atypical,True,True,1,Training
6175_aug1.png,Atypical,True,True,1,Training
8204_aug1.png,Atypical,True,True,1,Training
11421_aug4.png,Atypical,True,True,4,Training
TUPAC16_639_aug4.png,Atypical,True,True,4,Training
6686.png,Atypical,True,False,,Training
11873_aug2.png,Atypical,True,True,2,Training
TUPAC16_14499_aug3.png,Atypical,True,True,3,Training
TUPAC16_1413.png,Atypical,True,False,,Training
9299_aug2.png,Atypical,True,True,2,Training
6713.png,Atypical,True,False,,Training
8381_aug3.png,Atypical,True,True,3,Training
9461_aug1.png,Atypical,True,True,1,Training
7501_aug4.png,Atypical,True,True,4,Training
TUPAC16_1310.png,Atypical,True,False,,Training
8915_aug1.png,Atypical,True,True,1,Training
7005_aug2.png,Atypical,True,True,2,Training
11275_aug1.png,Atypical,True,True,1,Training
TUPAC16_4487_aug1.png,Atypical,True,True,1,Training
9778_aug2.png,Atypical,True,True,2,Training
TUPAC16_14443_aug2.png,Atypical,True,True,2,Training
8922_aug3.png,Atypical,True,True,3,Training
3905_aug2.png,Atypical,True,True,2,Training
7169_aug4.png,Atypical,True,True,4,Training
8840.png,Atypical,True,False,,Training
5691_aug2.png,Atypical,True,True,2,Training
2992.png,Atypical,True,False,,Training
7471_aug1.png,Atypical,True,True,1,Training
655.png,Atypical,True,False,,Training
TUPAC16_187_aug1.png,Atypical,True,True,1,Training
6298.png,Atypical,True,False,,Training
9876_aug4.png,Atypical,True,True,4,Training
9258.png,Atypical,True,False,,Training
7480_aug2.png,Atypical,True,True,2,Training
TUPAC16_1268_aug1.png,Atypical,True,True,1,Training
9634_aug2.png,Atypical,True,True,2,Training
TUPAC16_101_aug3.png,Atypical,True,True,3,Training
TUPAC16_4122.png,Atypical,True,False,,Training
TUPAC16_861.png,Atypical,True,False,,Training
2951_aug1.png,Atypical,True,True,1,Training
TUPAC16_2759_aug2.png,Atypical,True,True,2,Training
7406_aug1.png,Atypical,True,True,1,Training
5531_aug4.png,Atypical,True,True,4,Training
9601_aug4.png,Atypical,True,True,4,Training
11513_aug1.png,Atypical,True,True,1,Training
9870_aug2.png,Atypical,True,True,2,Training
7498_aug4.png,Atypical,True,True,4,Training
9825_aug2.png,Atypical,True,True,2,Training
8981.png,Atypical,True,False,,Training
9258_aug2.png,Atypical,True,True,2,Training
3888_aug4.png,Atypical,True,True,4,Training
8263_aug2.png,Atypical,True,True,2,Training
11885_aug4.png,Atypical,True,True,4,Training
7491_aug3.png,Atypical,True,True,3,Training
TUPAC16_389_aug1.png,Atypical,True,True,1,Training
6531_aug1.png,Atypical,True,True,1,Training
TUPAC16_122_aug2.png,Atypical,True,True,2,Training
TUPAC16_984_aug2.png,Atypical,True,True,2,Training
3710_aug1.png,Atypical,True,True,1,Training
4000_aug4.png,Atypical,True,True,4,Training
8212_aug4.png,Atypical,True,True,4,Training
6700_aug1.png,Atypical,True,True,1,Training
1141.png,Atypical,True,False,,Training
7631_aug1.png,Atypical,True,True,1,Training
9372_aug1.png,Atypical,True,True,1,Training
1954_aug2.png,Atypical,True,True,2,Training
8931.png,Atypical,True,False,,Training
11915_aug4.png,Atypical,True,True,4,Training
4623.png,Atypical,True,False,,Training
3795_aug4.png,Atypical,True,True,4,Training
7014.png,Atypical,True,False,,Training
6841_aug3.png,Atypical,True,True,3,Training
4622_aug1.png,Atypical,True,True,1,Training
8506_aug4.png,Atypical,True,True,4,Training
5958_aug2.png,Atypical,True,True,2,Training
8857_aug4.png,Atypical,True,True,4,Training
TUPAC16_5416_aug1.png,Atypical,True,True,1,Training
TUPAC16_1348_aug4.png,Atypical,True,True,4,Training
TUPAC16_14499_aug4.png,Atypical,True,True,4,Training
3086_aug1.png,Atypical,True,True,1,Training
8931_aug3.png,Atypical,True,True,3,Training
4607_aug2.png,Atypical,True,True,2,Training
5549_aug3.png,Atypical,True,True,3,Training
184_aug3.png,Atypical,True,True,3,Training
613_aug4.png,Atypical,True,True,4,Training
4263_aug3.png,Atypical,True,True,3,Training
TUPAC16_2966_aug4.png,Atypical,True,True,4,Training
TUPAC16_2838_aug1.png,Atypical,True,True,1,Training
TUPAC16_32.png,Atypical,True,False,,Training
9628_aug1.png,Atypical,True,True,1,Training
8826_aug2.png,Atypical,True,True,2,Training
11334.png,Atypical,True,False,,Training
11308_aug3.png,Atypical,True,True,3,Training
11500_aug1.png,Atypical,True,True,1,Training
1151_aug4.png,Atypical,True,True,4,Training
8572_aug1.png,Atypical,True,True,1,Training
4309_aug4.png,Atypical,True,True,4,Training
6841_aug1.png,Atypical,True,True,1,Training
4585_aug4.png,Atypical,True,True,4,Training
11885_aug2.png,Atypical,True,True,2,Training
6650_aug2.png,Atypical,True,True,2,Training
9159_aug1.png,Atypical,True,True,1,Training
8481_aug2.png,Atypical,True,True,2,Training
TUPAC16_14473_aug2.png,Atypical,True,True,2,Training
6803_aug4.png,Atypical,True,True,4,Training
657.png,Atypical,True,False,,Training
TUPAC16_4668.png,Atypical,True,False,,Training
TUPAC16_7934_aug3.png,Atypical,True,True,3,Training
6851.png,Atypical,True,False,,Training
5536_aug4.png,Atypical,True,True,4,Training
3093.png,Atypical,True,False,,Training
TUPAC16_133_aug3.png,Atypical,True,True,3,Training
3048_aug1.png,Atypical,True,True,1,Training
5626.png,Atypical,True,False,,Training
TUPAC16_721_aug4.png,Atypical,True,True,4,Training
350_aug3.png,Atypical,True,True,3,Training
4215_aug4.png,Atypical,True,True,4,Training
9111.png,Atypical,True,False,,Training
8189_aug1.png,Atypical,True,True,1,Training
9461_aug4.png,Atypical,True,True,4,Training
3041_aug1.png,Atypical,True,True,1,Training
8244_aug3.png,Atypical,True,True,3,Training
9828_aug3.png,Atypical,True,True,3,Training
7975.png,Atypical,True,False,,Training
TUPAC16_2838_aug2.png,Atypical,True,True,2,Training
TUPAC16_7296_aug3.png,Atypical,True,True,3,Training
3852_aug4.png,Atypical,True,True,4,Training
6226_aug4.png,Atypical,True,True,4,Training
9683.png,Atypical,True,False,,Training
760_aug1.png,Atypical,True,True,1,Training
10718.png,Atypical,True,False,,Training
5549_aug2.png,Atypical,True,True,2,Training
4117_aug2.png,Atypical,True,True,2,Training
TUPAC16_1017_aug1.png,Atypical,True,True,1,Training
TUPAC16_5393_aug1.png,Atypical,True,True,1,Training
4999.png,Atypical,True,False,,Training
9116.png,Atypical,True,False,,Training
7491_aug4.png,Atypical,True,True,4,Training
TUPAC16_2661.png,Atypical,True,False,,Training
7481_aug2.png,Atypical,True,True,2,Training
6490.png,Atypical,True,False,,Training
TUPAC16_4806_aug1.png,Atypical,True,True,1,Training
3002.png,Atypical,True,False,,Training
TUPAC16_4573.png,Atypical,True,False,,Training
8254_aug1.png,Atypical,True,True,1,Training
8775_aug2.png,Atypical,True,True,2,Training
6490_aug3.png,Atypical,True,True,3,Training
TUPAC16_4_aug4.png,Atypical,True,True,4,Training
6253_aug1.png,Atypical,True,True,1,Training
TUPAC16_1348_aug2.png,Atypical,True,True,2,Training
3037_aug3.png,Atypical,True,True,3,Training
TUPAC16_4_aug2.png,Atypical,True,True,2,Training
9798_aug3.png,Atypical,True,True,3,Training
9457.png,Atypical,True,False,,Training
9131_aug3.png,Atypical,True,True,3,Training
TUPAC16_1503_aug2.png,Atypical,True,True,2,Training
8529_aug4.png,Atypical,True,True,4,Training
9158_aug4.png,Atypical,True,True,4,Training
9617_aug4.png,Atypical,True,True,4,Training
7395_aug1.png,Atypical,True,True,1,Training
1086_aug1.png,Atypical,True,True,1,Training
9438_aug3.png,Atypical,True,True,3,Training
8268_aug2.png,Atypical,True,True,2,Training
1151_aug2.png,Atypical,True,True,2,Training
TUPAC16_4104_aug2.png,Atypical,True,True,2,Training
TUPAC16_10_aug1.png,Atypical,True,True,1,Training
6714.png,Atypical,True,False,,Training
9422_aug4.png,Atypical,True,True,4,Training
6225_aug3.png,Atypical,True,True,3,Training
TUPAC16_5393_aug3.png,Atypical,True,True,3,Training
TUPAC16_5068_aug1.png,Atypical,True,True,1,Training
8251_aug3.png,Atypical,True,True,3,Training
9613_aug3.png,Atypical,True,True,3,Training
8586_aug2.png,Atypical,True,True,2,Training
7504.png,Atypical,True,False,,Training
3870_aug1.png,Atypical,True,True,1,Training
6028_aug2.png,Atypical,True,True,2,Training
7406.png,Atypical,True,False,,Training
7804.png,Atypical,True,False,,Training
8826.png,Atypical,True,False,,Training
TUPAC16_6951_aug2.png,Atypical,True,True,2,Training
3749_aug3.png,Atypical,True,True,3,Training
8959_aug3.png,Atypical,True,True,3,Training
8791_aug1.png,Atypical,True,True,1,Training
9179_aug3.png,Atypical,True,True,3,Training
145_aug1.png,Atypical,True,True,1,Training
9420_aug2.png,Atypical,True,True,2,Training
8245_aug4.png,Atypical,True,True,4,Training
9464_aug2.png,Atypical,True,True,2,Training
TUPAC16_1035.png,Atypical,True,False,,Training
9455_aug3.png,Atypical,True,True,3,Training
4445_aug4.png,Atypical,True,True,4,Training
6851_aug4.png,Atypical,True,True,4,Training
11492_aug3.png,Atypical,True,True,3,Training
7691_aug2.png,Atypical,True,True,2,Training
9179_aug2.png,Atypical,True,True,2,Training
5108.png,Atypical,True,False,,Training
1916_aug4.png,Atypical,True,True,4,Training
4956_aug4.png,Atypical,True,True,4,Training
5550_aug1.png,Atypical,True,True,1,Training
8922_aug2.png,Atypical,True,True,2,Training
6490_aug2.png,Atypical,True,True,2,Training
7468_aug2.png,Atypical,True,True,2,Training
9445.png,Atypical,True,False,,Training
9459_aug2.png,Atypical,True,True,2,Training
8557_aug1.png,Atypical,True,True,1,Training
1109_aug2.png,Atypical,True,True,2,Training
4445_aug2.png,Atypical,True,True,2,Training
10276.png,Atypical,True,False,,Training
4424.png,Atypical,True,False,,Training
7511_aug2.png,Atypical,True,True,2,Training
7914_aug2.png,Atypical,True,True,2,Training
7636.png,Atypical,True,False,,Training
7303_aug2.png,Atypical,True,True,2,Training
2965_aug3.png,Atypical,True,True,3,Training
8800_aug2.png,Atypical,True,True,2,Training
4535_aug3.png,Atypical,True,True,3,Training
7734_aug3.png,Atypical,True,True,3,Training
TUPAC16_4710_aug4.png,Atypical,True,True,4,Training
6251_aug4.png,Atypical,True,True,4,Training
6718_aug4.png,Atypical,True,True,4,Training
5548_aug4.png,Atypical,True,True,4,Training
9872_aug4.png,Atypical,True,True,4,Training
5667_aug4.png,Atypical,True,True,4,Training
8481.png,Atypical,True,False,,Training
7406_aug4.png,Atypical,True,True,4,Training
3939.png,Atypical,True,False,,Training
8981_aug4.png,Atypical,True,True,4,Training
7300_aug3.png,Atypical,True,True,3,Training
441_aug4.png,Atypical,True,True,4,Training
5531.png,Atypical,True,False,,Training
7958_aug2.png,Atypical,True,True,2,Training
4057_aug4.png,Atypical,True,True,4,Training
2367.png,Atypical,True,False,,Training
4120_aug4.png,Atypical,True,True,4,Training
11905_aug2.png,Atypical,True,True,2,Training
7404_aug3.png,Atypical,True,True,3,Training
3781_aug3.png,Atypical,True,True,3,Training
TUPAC16_743_aug3.png,Atypical,True,True,3,Training
9129.png,Atypical,True,False,,Training
9160_aug1.png,Atypical,True,True,1,Training
3687_aug2.png,Atypical,True,True,2,Training
7059_aug3.png,Atypical,True,True,3,Training
4263.png,Atypical,True,False,,Training
9261.png,Atypical,True,False,,Training
TUPAC16_77_aug1.png,Atypical,True,True,1,Training
9315_aug1.png,Atypical,True,True,1,Training
TUPAC16_13834_aug1.png,Atypical,True,True,1,Training
8204_aug2.png,Atypical,True,True,2,Training
9463_aug1.png,Atypical,True,True,1,Training
1885_aug1.png,Atypical,True,True,1,Training
4117_aug3.png,Atypical,True,True,3,Training
TUPAC16_2943.png,Atypical,True,False,,Training
9095_aug3.png,Atypical,True,True,3,Training
62_aug4.png,Atypical,True,True,4,Training
TUPAC16_14156_aug4.png,Atypical,True,True,4,Training
3870_aug2.png,Atypical,True,True,2,Training
9618.png,Atypical,True,False,,Training
TUPAC16_5393_aug4.png,Atypical,True,True,4,Training
3703.png,Atypical,True,False,,Training
6338_aug1.png,Atypical,True,True,1,Training
6302_aug3.png,Atypical,True,True,3,Training
7324_aug1.png,Atypical,True,True,1,Training
8694_aug3.png,Atypical,True,True,3,Training
3905_aug4.png,Atypical,True,True,4,Training
5636_aug3.png,Atypical,True,True,3,Training
1050_aug4.png,Atypical,True,True,4,Training
1420_aug1.png,Atypical,True,True,1,Training
11263_aug1.png,Atypical,True,True,1,Training
1833.png,Atypical,True,False,,Training
8269_aug1.png,Atypical,True,True,1,Training
9436_aug2.png,Atypical,True,True,2,Training
673.png,Atypical,True,False,,Training
9867.png,Atypical,True,False,,Training
4540_aug4.png,Atypical,True,True,4,Training
5769_aug2.png,Atypical,True,True,2,Training
8791.png,Atypical,True,False,,Training
TUPAC16_2768_aug2.png,Atypical,True,True,2,Training
9443_aug1.png,Atypical,True,True,1,Training
TUPAC16_1022_aug4.png,Atypical,True,True,4,Training
7847_aug4.png,Atypical,True,True,4,Training
9110_aug4.png,Atypical,True,True,4,Training
7014_aug4.png,Atypical,True,True,4,Training
6369_aug1.png,Atypical,True,True,1,Training
7506_aug1.png,Atypical,True,True,1,Training
7500_aug2.png,Atypical,True,True,2,Training
8453_aug2.png,Atypical,True,True,2,Training
4002_aug2.png,Atypical,True,True,2,Training
9422_aug2.png,Atypical,True,True,2,Training
9784.png,Atypical,True,False,,Training
8263.png,Atypical,True,False,,Training
TUPAC16_566.png,Atypical,True,False,,Training
6693.png,Atypical,True,False,,Training
4896_aug3.png,Atypical,True,True,3,Training
TUPAC16_176_aug3.png,Atypical,True,True,3,Training
TUPAC16_13178_aug1.png,Atypical,True,True,1,Training
7508_aug1.png,Atypical,True,True,1,Training
3939_aug4.png,Atypical,True,True,4,Training
TUPAC16_4746_aug3.png,Atypical,True,True,3,Training
TUPAC16_13116_aug3.png,Atypical,True,True,3,Training
TUPAC16_2741.png,Atypical,True,False,,Training
6251_aug2.png,Atypical,True,True,2,Training
4217_aug1.png,Atypical,True,True,1,Training
104_aug4.png,Atypical,True,True,4,Training
3309_aug4.png,Atypical,True,True,4,Training
3089_aug2.png,Atypical,True,True,2,Training
9136_aug2.png,Atypical,True,True,2,Training
5109.png,Atypical,True,False,,Training
TUPAC16_169_aug4.png,Atypical,True,True,4,Training
8821_aug2.png,Atypical,True,True,2,Training
TUPAC16_4643.png,Atypical,True,False,,Training
TUPAC16_3083_aug3.png,Atypical,True,True,3,Training
6199_aug4.png,Atypical,True,True,4,Training
8924_aug1.png,Atypical,True,True,1,Training
4190_aug4.png,Atypical,True,True,4,Training
8485_aug1.png,Atypical,True,True,1,Training
8381.png,Atypical,True,False,,Training
191_aug4.png,Atypical,True,True,4,Training
4996_aug4.png,Atypical,True,True,4,Training
7963.png,Atypical,True,False,,Training
TUPAC16_4138_aug1.png,Atypical,True,True,1,Training
TUPAC16_4256_aug1.png,Atypical,True,True,1,Training
TUPAC16_3000_aug2.png,Atypical,True,True,2,Training
TUPAC16_2609_aug3.png,Atypical,True,True,3,Training
TUPAC16_1503_aug3.png,Atypical,True,True,3,Training
6040.png,Atypical,True,False,,Training
760_aug3.png,Atypical,True,True,3,Training
3754.png,Atypical,True,False,,Training
2992_aug1.png,Atypical,True,True,1,Training
9777_aug1.png,Atypical,True,True,1,Training
TUPAC16_4212_aug4.png,Atypical,True,True,4,Training
TUPAC16_4626.png,Atypical,True,False,,Training
3140_aug4.png,Atypical,True,True,4,Training
TUPAC16_14143_aug2.png,Atypical,True,True,2,Training
TUPAC16_4606.png,Atypical,True,False,,Training
5540.png,Atypical,True,False,,Training
6758_aug1.png,Atypical,True,True,1,Training
7778.png,Atypical,True,False,,Training
1772_aug1.png,Atypical,True,True,1,Training
9131_aug2.png,Atypical,True,True,2,Training
1050_aug1.png,Atypical,True,True,1,Training
TUPAC16_4806_aug2.png,Atypical,True,True,2,Training
11513_aug3.png,Atypical,True,True,3,Training
7867_aug2.png,Atypical,True,True,2,Training
2211_aug1.png,Atypical,True,True,1,Training
4404_aug3.png,Atypical,True,True,3,Training
5537_aug3.png,Atypical,True,True,3,Training
309_aug1.png,Atypical,True,True,1,Training
7623.png,Atypical,True,False,,Training
9160_aug4.png,Atypical,True,True,4,Training
TUPAC16_198_aug1.png,Atypical,True,True,1,Training
TUPAC16_87_aug2.png,Atypical,True,True,2,Training
441_aug2.png,Atypical,True,True,2,Training
9622.png,Atypical,True,False,,Training
11558_aug3.png,Atypical,True,True,3,Training
4000_aug3.png,Atypical,True,True,3,Training
9805_aug2.png,Atypical,True,True,2,Training
7031_aug3.png,Atypical,True,True,3,Training
7621.png,Atypical,True,False,,Training
7098_aug1.png,Atypical,True,True,1,Training
TUPAC16_1310_aug4.png,Atypical,True,True,4,Training
7658_aug3.png,Atypical,True,True,3,Training
10297_aug2.png,Atypical,True,True,2,Training
7714_aug2.png,Atypical,True,True,2,Training
7470_aug1.png,Atypical,True,True,1,Training
346_aug4.png,Atypical,True,True,4,Training
2115_aug3.png,Atypical,True,True,3,Training
3067_aug4.png,Atypical,True,True,4,Training
605_aug2.png,Atypical,True,True,2,Training
4988_aug1.png,Atypical,True,True,1,Training
11557_aug3.png,Atypical,True,True,3,Training
TUPAC16_424_aug4.png,Atypical,True,True,4,Training
4140_aug4.png,Atypical,True,True,4,Training
5122_aug2.png,Atypical,True,True,2,Training
8160.png,Atypical,True,False,,Training
9455_aug2.png,Atypical,True,True,2,Training
8775_aug3.png,Atypical,True,True,3,Training
4992_aug1.png,Atypical,True,True,1,Training
7847.png,Atypical,True,False,,Training
4618.png,Atypical,True,False,,Training
4623_aug1.png,Atypical,True,True,1,Training
4140_aug2.png,Atypical,True,True,2,Training
7778_aug2.png,Atypical,True,True,2,Training
TUPAC16_2778_aug1.png,Atypical,True,True,1,Training
4288_aug1.png,Atypical,True,True,1,Training
TUPAC16_2646.png,Atypical,True,False,,Training
TUPAC16_1373_aug4.png,Atypical,True,True,4,Training
11567_aug1.png,Atypical,True,True,1,Training
8437_aug2.png,Atypical,True,True,2,Training
639_aug2.png,Atypical,True,True,2,Training
1608.png,Atypical,True,False,,Training
6701_aug4.png,Atypical,True,True,4,Training
8694_aug2.png,Atypical,True,True,2,Training
TUPAC16_121_aug3.png,Atypical,True,True,3,Training
1050_aug3.png,Atypical,True,True,3,Training
7955.png,Atypical,True,False,,Training
7501_aug3.png,Atypical,True,True,3,Training
352_aug1.png,Atypical,True,True,1,Training
TUPAC16_14473.png,Atypical,True,False,,Training
316_aug1.png,Atypical,True,True,1,Training
8313_aug4.png,Atypical,True,True,4,Training
148_aug4.png,Atypical,True,True,4,Training
3754_aug4.png,Atypical,True,True,4,Training
7726.png,Atypical,True,False,,Training
9594_aug3.png,Atypical,True,True,3,Training
9444_aug1.png,Atypical,True,True,1,Training
5666_aug3.png,Atypical,True,True,3,Training
6994_aug4.png,Atypical,True,True,4,Training
7660_aug2.png,Atypical,True,True,2,Training
4231_aug3.png,Atypical,True,True,3,Training
TUPAC16_4559_aug3.png,Atypical,True,True,3,Training
TUPAC16_4580_aug2.png,Atypical,True,True,2,Training
8415.png,Atypical,True,False,,Training
9462_aug4.png,Atypical,True,True,4,Training
TUPAC16_581_aug3.png,Atypical,True,True,3,Training
TUPAC16_87_aug4.png,Atypical,True,True,4,Training
4994_aug1.png,Atypical,True,True,1,Training
11392_aug4.png,Atypical,True,True,4,Training
9436_aug3.png,Atypical,True,True,3,Training
6302_aug4.png,Atypical,True,True,4,Training
8990.png,Atypical,True,False,,Training
TUPAC16_3083_aug2.png,Atypical,True,True,2,Training
6693_aug4.png,Atypical,True,True,4,Training
TUPAC16_657.png,Atypical,True,False,,Training
TUPAC16_1364_aug1.png,Atypical,True,True,1,Training
7798_aug3.png,Atypical,True,True,3,Training
7005_aug1.png,Atypical,True,True,1,Training
4347_aug2.png,Atypical,True,True,2,Training
5981_aug3.png,Atypical,True,True,3,Training
9870_aug3.png,Atypical,True,True,3,Training
71_aug1.png,Atypical,True,True,1,Training
8854_aug2.png,Atypical,True,True,2,Training
8699_aug1.png,Atypical,True,True,1,Training
TUPAC16_2713.png,Atypical,True,False,,Training
6437_aug4.png,Atypical,True,True,4,Training
2136_aug1.png,Atypical,True,True,1,Training
3936_aug2.png,Atypical,True,True,2,Training
9356_aug3.png,Atypical,True,True,3,Training
9617_aug3.png,Atypical,True,True,3,Training
1161_aug1.png,Atypical,True,True,1,Training
1802_aug1.png,Atypical,True,True,1,Training
8152_aug2.png,Atypical,True,True,2,Training
104.png,Atypical,True,False,,Training
3859_aug3.png,Atypical,True,True,3,Training
9823_aug4.png,Atypical,True,True,4,Training
TUPAC16_3000_aug1.png,Atypical,True,True,1,Training
6502_aug2.png,Atypical,True,True,2,Training
TUPAC16_3880_aug4.png,Atypical,True,True,4,Training
TUPAC16_13178_aug4.png,Atypical,True,True,4,Training
9138_aug1.png,Atypical,True,True,1,Training
4380_aug1.png,Atypical,True,True,1,Training
7473_aug3.png,Atypical,True,True,3,Training
8437_aug4.png,Atypical,True,True,4,Training
4117_aug4.png,Atypical,True,True,4,Training
6849_aug2.png,Atypical,True,True,2,Training
7506_aug2.png,Atypical,True,True,2,Training
6716.png,Atypical,True,False,,Training
TUPAC16_14464_aug2.png,Atypical,True,True,2,Training
7622_aug4.png,Atypical,True,True,4,Training
8207_aug4.png,Atypical,True,True,4,Training
7509_aug1.png,Atypical,True,True,1,Training
3983_aug2.png,Atypical,True,True,2,Training
6502_aug1.png,Atypical,True,True,1,Training
7396.png,Atypical,True,False,,Training
4622.png,Atypical,True,False,,Training
3638.png,Atypical,True,False,,Training
11202_aug3.png,Atypical,True,True,3,Training
8134_aug1.png,Atypical,True,True,1,Training
9325_aug3.png,Atypical,True,True,3,Training
3936_aug1.png,Atypical,True,True,1,Training
TUPAC16_625_aug4.png,Atypical,True,True,4,Training
6812_aug4.png,Atypical,True,True,4,Training
6714_aug1.png,Atypical,True,True,1,Training
603_aug2.png,Atypical,True,True,2,Training
2144_aug2.png,Atypical,True,True,2,Training
1817_aug3.png,Atypical,True,True,3,Training
3047_aug1.png,Atypical,True,True,1,Training
2321_aug3.png,Atypical,True,True,3,Training
3673.png,Atypical,True,False,,Training
TUPAC16_59_aug2.png,Atypical,True,True,2,Training
9138_aug4.png,Atypical,True,True,4,Training
8259_aug4.png,Atypical,True,True,4,Training
TUPAC16_639_aug1.png,Atypical,True,True,1,Training
TUPAC16_743.png,Atypical,True,False,,Training
1656.png,Atypical,True,False,,Training
8775.png,Atypical,True,False,,Training
6478_aug4.png,Atypical,True,True,4,Training
6762.png,Atypical,True,False,,Training
9159_aug4.png,Atypical,True,True,4,Training
7963_aug2.png,Atypical,True,True,2,Training
1121_aug3.png,Atypical,True,True,3,Training
11421.png,Atypical,True,False,,Training
9116_aug3.png,Atypical,True,True,3,Training
4314.png,Atypical,True,False,,Training
1834_aug2.png,Atypical,True,True,2,Training
TUPAC16_4754_aug3.png,Atypical,True,True,3,Training
11184_aug1.png,Atypical,True,True,1,Training
8935.png,Atypical,True,False,,Training
6787_aug3.png,Atypical,True,True,3,Training
7835_aug4.png,Atypical,True,True,4,Training
6236_aug3.png,Atypical,True,True,3,Training
TUPAC16_14473_aug4.png,Atypical,True,True,4,Training
4267_aug1.png,Atypical,True,True,1,Training
11202.png,Atypical,True,False,,Training
5122_aug3.png,Atypical,True,True,3,Training
1160_aug1.png,Atypical,True,True,1,Training
5724_aug4.png,Atypical,True,True,4,Training
8587.png,Atypical,True,False,,Training
3582_aug4.png,Atypical,True,True,4,Training
9829.png,Atypical,True,False,,Training
4989_aug2.png,Atypical,True,True,2,Training
4591_aug4.png,Atypical,True,True,4,Training
8433_aug3.png,Atypical,True,True,3,Training
5602_aug3.png,Atypical,True,True,3,Training
8190_aug4.png,Atypical,True,True,4,Training
TUPAC16_11439_aug3.png,Atypical,True,True,3,Training
10811_aug4.png,Atypical,True,True,4,Training
6226_aug1.png,Atypical,True,True,1,Training
TUPAC16_11439.png,Atypical,True,False,,Training
3852_aug2.png,Atypical,True,True,2,Training
1086_aug3.png,Atypical,True,True,3,Training
TUPAC16_2661_aug1.png,Atypical,True,True,1,Training
TUPAC16_14120.png,Atypical,True,False,,Training
3662_aug2.png,Atypical,True,True,2,Training
7623_aug3.png,Atypical,True,True,3,Training
608_aug1.png,Atypical,True,True,1,Training
TUPAC16_1588_aug2.png,Atypical,True,True,2,Training
7963_aug4.png,Atypical,True,True,4,Training
TUPAC16_3003_aug1.png,Atypical,True,True,1,Training
1160_aug4.png,Atypical,True,True,4,Training
4315_aug2.png,Atypical,True,True,2,Training
TUPAC16_727.png,Atypical,True,False,,Training
7617_aug1.png,Atypical,True,True,1,Training
7500_aug4.png,Atypical,True,True,4,Training
7914_aug1.png,Atypical,True,True,1,Training
6211_aug4.png,Atypical,True,True,4,Training
11493_aug3.png,Atypical,True,True,3,Training
6703_aug3.png,Atypical,True,True,3,Training
4395_aug3.png,Atypical,True,True,3,Training
1645_aug2.png,Atypical,True,True,2,Training
9823_aug3.png,Atypical,True,True,3,Training
9302_aug3.png,Atypical,True,True,3,Training
6693_aug3.png,Atypical,True,True,3,Training
5000_aug4.png,Atypical,True,True,4,Training
8339_aug4.png,Atypical,True,True,4,Training
1802_aug3.png,Atypical,True,True,3,Training
6253.png,Atypical,True,False,,Training
6835_aug4.png,Atypical,True,True,4,Training
8487_aug1.png,Atypical,True,True,1,Training
1385_aug2.png,Atypical,True,True,2,Training
TUPAC16_4668_aug3.png,Atypical,True,True,3,Training
4288_aug4.png,Atypical,True,True,4,Training
2144_aug1.png,Atypical,True,True,1,Training
TUPAC16_4618.png,Atypical,True,False,,Training
9435_aug1.png,Atypical,True,True,1,Training
9161_aug4.png,Atypical,True,True,4,Training
8491.png,Atypical,True,False,,Training
7300_aug1.png,Atypical,True,True,1,Training
4539_aug3.png,Atypical,True,True,3,Training
7709_aug4.png,Atypical,True,True,4,Training
9268_aug2.png,Atypical,True,True,2,Training
TUPAC16_2714_aug2.png,Atypical,True,True,2,Training
TUPAC16_4193_aug4.png,Atypical,True,True,4,Training
655_aug1.png,Atypical,True,True,1,Training
TUPAC16_11133_aug3.png,Atypical,True,True,3,Training
4899_aug2.png,Atypical,True,True,2,Training
8701.png,Atypical,True,False,,Training
3788_aug4.png,Atypical,True,True,4,Training
3930_aug2.png,Atypical,True,True,2,Training
7381_aug4.png,Atypical,True,True,4,Training
8148_aug2.png,Atypical,True,True,2,Training
8572_aug2.png,Atypical,True,True,2,Training
2452_aug4.png,Atypical,True,True,4,Training
3710.png,Atypical,True,False,,Training
3754_aug3.png,Atypical,True,True,3,Training
8796_aug1.png,Atypical,True,True,1,Training
TUPAC16_2822.png,Atypical,True,False,,Training
TUPAC16_2884_aug1.png,Atypical,True,True,1,Training
3310_aug3.png,Atypical,True,True,3,Training
TUPAC16_3961_aug4.png,Atypical,True,True,4,Training
1611_aug4.png,Atypical,True,True,4,Training
TUPAC16_3787_aug3.png,Atypical,True,True,3,Training
TUPAC16_3011_aug4.png,Atypical,True,True,4,Training
7468_aug3.png,Atypical,True,True,3,Training
1656_aug3.png,Atypical,True,True,3,Training
7471_aug3.png,Atypical,True,True,3,Training
1161_aug4.png,Atypical,True,True,4,Training
4540_aug1.png,Atypical,True,True,1,Training
8688_aug3.png,Atypical,True,True,3,Training
9782_aug4.png,Atypical,True,True,4,Training
